"Linear Acceleration"
"Time (sec)","Linear Acceleration2 (meter/sec**2)"
3.36250000000006,-14.9862576205482
3.36666666666673,-15.3876569866959
3.3708333333334,-15.7571424454259
3.37500000000006,-16.0959060858088
3.37916666666673,-16.4051839107583
3.3833333333334,-16.6862389703277
3.38750000000006,-16.9403450899473
3.39166666666673,-17.168771539765
3.3958333333334,-17.3727687371818
3.40000000000006,-17.5535547487049
3.40416666666673,-17.7123031210309
3.4083333333334,-17.8501316158917
3.41250000000006,-17.9680920511677
3.41666666666673,-18.0671614034281
3.4208333333334,-18.1482337112117
3.42500000000007,-18.2121133315679
3.42916666666673,-18.2595089214556
3.4333333333334,-18.2910286880462
3.43750000000007,-18.3071763256277
3.44166666666673,-18.3083481339226
3.4458333333334,-18.2948307299511
3.45000000000007,-18.2667999311691
3.45416666666673,-18.2243201919943
3.4583333333334,-18.1673450166524
3.46250000000007,-18.0957181821761
3.46666666666673,-18.0091756023151
3.4708333333334,-17.9073481993545
3.47500000000007,-17.7897654318845
3.47916666666673,-17.6558596291006
3.4833333333334,-17.5049712952407
3.48750000000007,-17.3363550747461
3.49166666666674,-17.1491866195253
3.4958333333334,-16.9425705189578
3.50000000000007,-16.7155487100067
3.50416666666674,-16.4671102102759
3.5083333333334,-16.1962014394368
3.51250000000007,-15.9017374812001
3.51666666666674,-15.5826143144954
3.5208333333334,-15.2377216707783
3.52500000000007,-14.8659567686983
3.52916666666674,-14.466238775968
3.5333333333334,-14.0375236912472
3.53750000000007,-13.5788199729403
3.54166666666674,-13.0892043405961
3.5458333333334,-12.567837883803
3.55000000000007,-12.0139822870221
3.55416666666674,-11.4270158441018
3.55833333333341,-10.8064492371559
3.56250000000007,-10.1519408636605
